trade_date,stock_code,open,close,high,low,volume,turnover,pct_change
2023-11-22,2,5.915554656659788,6.019652866024386,6.022744936409622,5.921728048782147,4374015,6.128231687508936,0.0069347176105358
2023-11-23,2,5.915780293984714,5.801288414490481,5.92291020674388,5.647218254139418,2338275,7.708255631667837,-3.627525646310588
2023-11-24,2,5.746679751657039,5.701359208598814,5.864665102319303,5.633504308562383,6593956,2.3118139035450804,-1.7225346983622474
2023-11-27,2,5.721394616655507,5.799741979880977,5.92262021482137,5.691075309156222,4025300,5.897979237481163,1.7256020482586385
2023-11-28,2,5.7782969845218926,5.893234844233672,6.068955547068145,5.778877823513248,6657049,8.235003534637245,1.6120176496991774
2023-11-29,2,5.666357329156081,5.741855229712205,5.8602887290563,5.712051018040504,5252903,7.798353887640006,-2.56870154546083
2023-11-30,2,6.003172950008377,5.92305161271245,5.929157632581068,5.747059099892655,3930278,8.128424169737952,3.155711451285171
2023-12-01,2,5.808606107198451,5.921918626877366,6.068843183559463,5.886022343445179,7537101,8.853572536262337,-0.0191284140197679
2023-12-04,2,5.964146077123707,6.028494881695912,6.079971580715024,5.950989277857977,6024381,9.407979970514967,1.7996913084019228
2023-12-05,2,5.94475326210345,5.8841918426974535,5.962932431356383,5.881737872290018,333597,4.352450974433591,-2.393682699086301
2023-12-06,2,5.85238816724568,5.832299270617233,5.886905674222545,5.76046457046673,2745348,5.903306473967334,-0.8818980323461283
2023-12-07,2,5.949090943596493,5.882562523839849,5.92995611346422,5.715858784698898,4661295,8.011265497433303,0.8618085405157098
2023-12-08,2,5.905057658384669,5.847483220748432,5.92316234915476,5.680943155023649,3104494,7.12282823248494,-0.5963269059912614
2023-12-11,2,5.4086466876770425,5.5076519332375575,5.570232867654182,5.488345352822491,2975780,9.957442168511598,-5.811582088941508
2023-12-12,2,5.574457618428128,5.4882889746742025,5.592567329353076,5.462145095038425,7341282,0.6299376854941193,-0.3515646739857112
2023-12-13,2,5.216690429277813,5.274278838074333,5.402942423220028,5.170780094110369,4213942,3.873765545500012,-3.899396288851083
2023-12-14,2,5.173944934141833,5.162918501441857,5.208933836565123,5.103756486810728,2997596,3.169765299566923,-2.11138508318105
2023-12-15,2,5.048580343601217,5.019609535347436,5.051793437445761,4.942747972616012,2214564,2.9920005765725786,-2.7757355854910237
2023-12-18,2,5.066753826431327,5.134815141641732,5.237546659684361,5.129756946435406,3210806,2.614032933739415,2.2951109141664108
2023-12-19,2,5.385564117591991,5.284890908045351,5.391167960687034,5.276957372645276,5715054,7.236676487744676,2.9227102098876445
2023-12-20,2,5.320057303319627,5.322578937666286,5.466469202295217,5.319998393083706,8756408,1.3052149961155577,0.7131278635016186
2023-12-21,2,5.205910368200969,5.299684534800917,5.30221974803772,5.278451154844626,5482919,7.545283922461714,-0.4301374039443885
2023-12-22,2,5.3970525527708135,5.304278171988645,5.440021120905145,5.289885266306364,2675326,7.087545499154598,0.0866775589671905
2023-12-25,2,5.444666289041917,5.425942913344955,5.510750754789349,5.29853289344076,9946164,2.882639258758516,2.2937096700321886
2023-12-26,2,5.25386176017609,5.212331322374399,5.30948429257585,5.185905864163882,1767349,2.901920940069032,-3.936856586625413
2023-12-27,2,5.106956969817051,5.101819276601447,5.11580409390506,5.057258524838453,6238695,6.474175560772771,-2.1202037809563072
2023-12-28,2,5.275501816212321,5.205798680086213,5.27336186748214,5.199986901789486,3689974,7.7406255020949395,2.038084805583925
2023-12-29,2,5.233974444118086,5.33357719284402,5.3699472408977975,5.2649759488384165,7638911,8.826613324329973,2.454541956195867
2024-01-01,2,5.34807122824073,5.398083747519585,5.439253587612616,5.249933420047274,7965927,8.595325856617519,1.2094426000267169
2024-01-02,2,5.280467664579832,5.286886292118947,5.366839098670091,5.223031103617711,4444899,9.666388444556604,-2.059943131703591
2024-01-03,2,5.301768170435523,5.393105016874932,5.5245548247382,5.342395957790751,884402,6.023156505696856,2.009097962146875
2024-01-04,2,5.587211786279857,5.541569937929465,5.665221359216344,5.411950571473776,6091766,9.132227832733417,2.752865382557703
2024-01-05,2,5.598920558735137,5.622837090717064,5.722529985433886,5.5206330385184526,8295665,8.180876095973902,1.4665005350083815
2024-01-08,2,5.295460746028729,5.344055743318637,5.430536170049678,5.279687139236838,9928093,8.999342430983129,-4.9580192863612735
2024-01-09,2,5.252520562612696,5.358975792125135,5.427673474370807,5.25835122606061,9477500,0.6104527122109831,0.2791896178319532
2024-01-10,2,5.4709975419692105,5.423309231605204,5.581568440983902,5.32161367714514,8867584,9.676078422725205,1.2004801285836313
2024-01-11,2,5.4406981895704085,5.369009179824438,5.459239548809026,5.229375206052627,5505747,4.998536547041544,-1.0012346606445293
2024-01-12,2,5.368033231336018,5.390665284961213,5.431736720369064,5.381082847473451,6845781,8.082738400961007,0.4033538481951796
2024-01-15,2,5.350633815473207,5.336924755019341,5.373764072337556,5.296976974142207,4342546,1.7084391337089182,-0.9969183227123444
2024-01-16,2,5.189412304666017,5.246560649980464,5.342785672615799,5.089359543803816,559099,4.261440410232754,-1.6931867917734922
2024-01-17,2,5.4330699056844765,5.406642744975932,5.491444994698212,5.368625387852124,3737310,3.078876298699414,3.0511816345068774
2024-01-18,2,5.32552730682752,5.431520727113246,5.432775050402298,5.389121460392921,2225542,3.270758319758902,0.4601373405045322
2024-01-19,2,5.31059375365389,5.313007155892985,5.445311453763039,5.155167961044395,6006657,1.6709283895333766,-2.181959292333393
2024-01-22,2,5.198135363984162,5.168323341672387,5.277497301635572,5.0705806769784045,1220678,8.154756409158566,-2.7232000630776314
2024-01-23,2,5.165868401610334,5.080877160438877,5.181757360099927,5.020935160083432,3525298,0.5878019885202426,-1.6919642106837245
2024-01-24,2,4.9717488712936655,4.995460159209295,5.005767890266881,4.913447289735402,7470782,3.4688018413594235,-1.6811467495152743
2024-01-25,2,5.064759593733772,5.011598520576527,5.066032877469243,4.978219187407494,2779628,2.156900160555943,0.3230605560426745
2024-01-26,2,5.081549079446695,5.061770307144251,5.203811011740451,4.974524368581606,9192054,6.095869935779235,1.001113444377651
2024-01-29,2,5.199657238190122,5.112336061250221,5.244631443786899,4.982563955629611,5933938,2.9153978248381667,0.9989736996679016
2024-01-30,2,5.016697700594927,5.037173270830446,5.080323148459771,5.033609313219934,331360,2.960485318016947,-1.4702239743095826
2024-01-31,2,5.094299953242723,5.131431951367807,5.155610060651181,5.014749345399967,7665472,5.139212367955528,1.871261429167031
2024-02-01,2,5.340422305301836,5.258983371953147,5.329835754931965,5.214443828614018,6253470,6.700545873738794,2.485688630272907
2024-02-02,2,5.138862110266466,5.233218206475299,5.289082346957117,5.098696706778208,9358554,1.6523946933690543,-0.4899267340386876
2024-02-05,2,5.052200441480458,5.126767138219832,5.231695611287524,5.023567255765456,2940689,2.1673587984222134,-2.034141594244048
2024-02-06,2,5.052753613417322,5.138587670363112,5.287570970342382,5.052571968811439,8130112,2.848160073647917,0.2305650290834901
2024-02-07,2,5.4357159964460005,5.3621240701710535,5.420517834544808,5.232183503821876,3904379,9.750608034120624,4.350152496126334
2024-02-08,2,5.147461145143502,5.250238250149925,5.260039002090207,5.163602952011579,7645188,4.272948749457743,-2.086595135751105
2024-02-09,2,5.271738645019711,5.196563667643737,5.33649891794334,5.065167956090322,7552840,6.190405860994751,-1.0223266059336598
2024-02-12,2,5.193947557042499,5.20409183176459,5.21001664819936,5.135242717714836,4404395,2.79465672080179,0.1448681205952695
2024-02-13,2,5.157637082503803,5.262030445825002,5.4124349405819405,5.208943912712016,9062289,5.159365488996135,1.1133280490318762
2024-02-14,2,5.034759457256237,5.054645407388222,5.155421807997139,4.912473540177348,9606954,1.2041321566666014,-3.9411599870411886
2024-02-15,2,5.123180468981497,5.188177785741622,5.334747316710956,5.168120101740708,899800,0.8300503862621059,2.6417753886003483
2024-02-16,2,5.3503185138872285,5.323827046694178,5.355715655891667,5.193681976830423,8274433,4.952968504803872,2.614583897362841
2024-02-19,2,5.31807560297979,5.280193637326079,5.286640721324267,5.157486545534359,8537446,4.287263231424914,-0.8195872815814562
2024-02-20,2,5.564829405752396,5.567607069239744,5.649151909029512,5.511042938509163,2730174,1.800363037072363,5.443236586664526
2024-02-21,2,5.601113427377856,5.705984974738943,5.783122487723023,5.615046020728726,2828627,7.0322135747469705,2.4854107658515856
2024-02-22,2,5.878207103017895,5.841724643655641,5.899819241111276,5.753992851704296,955327,9.932583163543011,2.3788998659764147
2024-02-23,2,6.064070445138678,5.98222433573665,6.154091811727565,5.825757161686536,5053225,4.258644801368769,2.4051063795620244
2024-02-26,2,6.176611754953251,6.1226529911296135,6.2737448335747965,6.086970626591881,3366152,6.433307041215247,2.34743211741608
2024-02-27,2,6.202604449787996,6.12180690314764,6.243309224711304,6.051477304355729,3171487,9.648271452462614,-0.0138189765645588
2024-02-28,2,6.035652071490657,6.108833570554404,6.138679796530413,5.950379354568343,8808825,8.399582238245316,-0.2119199902657064
2024-02-29,2,6.088645271298006,5.995383970508385,6.127460494232459,5.8827905456945,6071165,4.903746121375515,-1.857140135440323
2024-03-01,2,5.885790134125768,5.927951276574356,6.057242108842036,5.89423485613628,8732650,7.506150102369234,-1.1247435404593755
2024-03-04,2,5.778172250067418,5.892869935705559,5.96801607953337,5.816561108533425,6078728,1.7172828823799782,-0.5917953645710384
2024-03-05,2,5.983425493014277,5.902352747921332,6.066105127584516,5.744520668085898,8714291,5.364986626906092,0.1609201003795337
2024-03-06,2,6.200474697705773,6.092797595105189,6.1233184682836095,5.978151319894894,1364123,3.151072633209397,3.2265920950070077
2024-03-07,2,5.874752514620489,5.838423926549594,5.885248827175085,5.705779792236612,9780787,2.03105503501353,-4.17498964285229
2024-03-08,2,5.932796023571715,5.997221382869323,6.008596493647473,5.910405405881356,5629339,4.549668609418081,2.7198685521552264
2024-03-11,2,5.8192852816735385,5.877651664179602,6.017913173622776,5.850031602532779,1428142,1.744638267119337,-1.993751957052372
2024-03-12,2,5.859288179089382,5.867128335043713,5.976566598395904,5.767903543040182,1405068,7.140358527657613,-0.179039686887573
2024-03-13,2,5.8759261505573175,5.78388576975441,5.838533132324967,5.685561220748292,4589191,4.834280418506688,-1.4187957129232032
2024-03-14,2,5.916021215306021,6.000119452082189,6.029606498565663,5.983082275320101,5835642,5.545874009364306,3.738553818931327
2024-03-15,2,6.019399783476496,5.941923360981971,5.949080010160724,5.866375147037531,7924132,1.890571417347492,-0.9699155419318088
2024-03-18,2,5.955539318414242,6.005674010325739,6.0357165961607535,5.927514562969788,9023004,1.8278307803881977,1.0728958532584223
2024-03-19,2,6.151335658469404,6.076332768343025,6.158962018840873,5.9417863350434015,9741890,6.042446634971179,1.1765333565524692
2024-03-20,2,6.036993023614195,5.937183927628395,5.9812099814590844,5.867313261726926,6672483,9.85759260437974,-2.290013500241119
2024-03-21,2,5.910283087050977,5.927474215218938,5.973527520586815,5.852060822139109,5519951,1.4143805407583934,-0.1635407042768812
2024-03-22,2,6.039248084367782,6.072024714909063,6.231520355054963,5.962154731543706,6963695,3.214448571374922,2.438652526214101
2024-03-25,2,6.03994411383642,5.967800255256385,6.060027417431586,5.966134445130328,7840408,8.759861607109931,-1.7164696216859652
2024-03-26,2,6.075689332186868,6.068532618850185,6.201297300438904,6.047030162896381,4087422,1.186584116424751,1.6879312189625364
2024-03-27,2,6.074660149697967,6.030169786530086,6.036630079106422,5.984868670898735,5756025,8.820914352986037,-0.6321599426018558
2024-03-28,2,6.202645115702078,6.172319464099837,6.239936610734662,6.086649939206134,6212445,5.480716842060136,2.357308046073208
2024-03-29,2,6.301173217451593,6.389893347696617,6.481748578456885,6.286771932896654,4960787,4.378534352301045,3.52499388377838
2024-04-01,2,6.219827146669473,6.135212659338813,6.169523870838803,5.985187824754213,8123749,3.4419653613388306,-3.9856797993288975
2024-04-02,2,5.900174669522861,5.9728583562417725,5.994394967821949,5.8484564043490535,2013894,3.322613002214498,-2.646270180217962
2024-04-03,2,6.024670710282781,5.922267097535482,6.076892240503595,5.882107161996674,8519489,3.4051245332700484,-0.8470192274595238
2024-04-04,2,6.036779650191111,6.097616474294564,6.269465287270876,5.997691592967433,7364376,8.90562926912186,2.9608488416885623
2024-04-05,2,6.222050494290432,6.164381234975771,6.178955070894417,6.142609167490463,3343899,7.376054686660463,1.094932109335886
2024-04-08,2,5.960975394308327,6.012768081368187,6.075725138605449,5.85906569971206,8425518,6.862368574395931,-2.459503197942293
2024-04-09,2,6.051782942773792,6.096215721044852,6.271473198391223,6.006299056167481,5596069,8.088116915044008,1.3878406508849932
2024-04-10,2,5.941140099006179,5.986638104926132,6.001573880939408,5.923233444274595,3145313,2.942589298539377,-1.7974694652035752
2024-04-11,2,6.153078270600185,6.092665289336184,6.210310032875751,6.004354870143927,741627,6.371406714776679,1.7710638684307118
2024-04-12,2,6.174167381863624,6.160167755553902,6.339839157774642,6.139696327634683,7846688,4.870629270100534,1.107929994707981
2024-04-15,2,6.141559015062415,6.048901349976309,6.226416704060128,6.047007429617318,9193659,7.933195534401837,-1.806223628849665
2024-04-16,2,5.9961771433968405,6.042736983141952,6.128161342611094,5.882453624864363,6478131,3.437933049496212,-0.101908867043789
2024-04-17,2,6.240115639475037,6.192558641413069,6.222793643226471,6.030924483097743,9486415,6.6101968602640095,2.4793675231785106
2024-04-18,2,6.020389179401786,5.960085369478499,5.996218562551442,5.804585093669742,8712928,8.881017912264477,-3.754074614326506
2024-04-19,2,5.914152928592072,5.99776607900793,6.157834711153387,5.940399323055961,869483,4.320429523851823,0.6322176142374307
2024-04-22,2,5.843458102292533,5.86678694471822,6.027246443143915,5.75637567392658,3289948,1.1329098299908835,-2.1837986437672843
2024-04-23,2,5.862615447491197,5.866647595709494,5.97363406524584,5.819711128670634,148720,5.402482812247031,-0.0023752184976181
2024-04-24,2,5.88793273121107,5.922118184513515,6.058239800148891,5.816492138464673,1687582,3.7867386341667455,0.9455244737145598
2024-04-25,2,6.118491210031885,6.162339311748858,6.299130534916688,6.093494899531864,6754268,6.886141115198162,4.056337947856682
2024-04-26,2,6.206887819264324,6.160946896568984,6.2832703281753846,6.1184101183985,7073648,9.534812785111756,-0.0225955616760409
2024-04-29,2,6.271281048379698,6.343375695878465,6.500807551757315,6.25740060951438,3169474,5.113279020970047,2.961051318443852
2024-04-30,2,6.2908993892374765,6.2386467931821565,6.366927088107846,6.152460559720828,3998486,4.928807186477572,-1.650996373498011
2024-05-01,2,6.286274510877341,6.178753280650257,6.277737335605623,6.009746026035487,4700384,6.718555601818872,-0.9600401259669537
2024-05-02,2,6.269460313387611,6.253152711135133,6.297604440769299,6.142618558881847,6399633,1.483226284138893,1.204117191697366
2024-05-03,2,6.308254955800559,6.280261509885424,6.420415872260471,6.194682362040064,9921646,2.908308794787639,0.4335220968139233
2024-05-06,2,6.133284638652932,6.2408944590851965,6.329534732068586,6.140162832565794,6104475,9.230303592253788,-0.626837763654604
2024-05-07,2,6.288758996083098,6.198392164738581,6.253209198670048,6.179942402559588,2642322,6.86445482695578,-0.6810288913753713
2024-05-08,2,6.310907728143928,6.365537332961881,6.518681901679802,6.347687850439929,8169522,0.6277184178424544,2.696589111837001
2024-05-09,2,6.3598594985438925,6.3307252060002375,6.463046276533781,6.296903442176519,7384915,2.4439419893106886,-0.5468843420551467
2024-05-10,2,6.322254497238551,6.203370093038326,6.377810019425608,6.08711237594951,5255758,6.986954027274541,-2.011698641432194
2024-05-13,2,6.1224683661264345,6.0991689064504815,6.129440601649541,6.047441699734844,2524523,7.761792424344455,-1.679751248515442
2024-05-14,2,6.238288053557486,6.182715460665319,6.303128039475928,6.07055267923569,7719709,8.478665940403399,1.3698022713632323
2024-05-15,2,6.44946171779326,6.463599000232511,6.510958979685072,6.314792782839542,9376497,3.2756796321294264,4.543044902424907
2024-05-16,2,6.28529411304933,6.397801800974501,6.571230146495284,6.271682441459329,5746319,9.344771664636845,-1.0179653665959678
2024-05-17,2,6.754105615440482,6.674650746629739,6.694574461819453,6.488621148507154,6926017,5.752995488989978,4.327251050713526
2024-05-20,2,6.551046834578913,6.675205975107984,6.806606431438539,6.541390292170172,779520,7.117120712684983,0.0083184648803514
2024-05-21,2,6.693145986593387,6.63985245151115,6.7974332255344505,6.532434688189703,5827288,6.169019196409126,-0.5296244599592702
2024-05-22,2,6.396521880940446,6.520962298334035,6.590394474014766,6.512253076133342,7620092,1.6660305194088942,-1.790554143263504
2024-05-23,2,6.591251020414329,6.497093776504044,6.683067513828746,6.363268702285462,3649292,9.649589264156358,-0.3660276004983001
2024-05-24,2,6.313132597723159,6.400788571691123,6.564148988995682,6.382057343547256,9096356,1.6673180089944502,-1.4822812803040777
2024-05-27,2,6.299232799123159,6.295638871864448,6.351283184460215,6.149993977431183,8737400,2.921378585906244,-1.6427616480213674
2024-05-28,2,6.113177346248456,6.089513325865761,6.090890973403331,5.941715155521714,7020215,8.229464862118311,-3.2741005352113253
2024-05-29,2,6.295726514732752,6.306436001587674,6.362561486455682,6.21543327047317,4923260,6.376671134260464,3.5622333692992267
2024-05-30,2,6.4015418259473424,6.442577568813623,6.49694850462144,6.379281441627442,1163205,8.462417071075391,2.158771883067957
2024-05-31,2,6.471164571760276,6.479506470806792,6.652502413799527,6.293738809860752,935488,5.399493789553427,0.5732007352449897
2024-06-03,2,6.414036080987319,6.462787275635405,6.650296228980074,6.311764707157477,4043433,4.081435735983032,-0.2580319233681624
2024-06-04,2,6.448005728385762,6.464004826270064,6.477664558548288,6.35845092406747,7560516,9.257532245703956,0.0188394044664056
2024-06-05,2,6.329581563010739,6.365505166399293,6.455506056377077,6.23775030573136,7537307,0.8443970163905511,-1.523817857784744
2024-06-06,2,6.239543940654981,6.223064066327586,6.325433221021637,6.169412743291762,8627574,8.633237093353936,-2.2377029999691307
2024-06-07,2,6.248029072206764,6.314221265321955,6.331821208954888,6.221622060527858,7486105,2.692768959283925,1.4648282264618164
2024-06-10,2,6.405810072113969,6.28300088934952,6.3541554426166735,6.124736954762772,6049706,8.562995113662694,-0.494445390184519
2024-06-11,2,6.326037871771088,6.325817745109394,6.38599191258759,6.3057899618218345,6958839,1.8223678274604131,0.6814714260577813
2024-06-12,2,6.042552581321169,6.117389772507951,6.215767742291404,5.987622624838056,5505126,6.012080155060135,-3.294877927246373
2024-06-13,2,6.075055023748174,6.080632970896617,6.201246746445622,6.031586179586236,9456913,8.937025230608985,-0.6008576039493397
2024-06-14,2,6.029286399184289,5.942194007704503,6.067601357947564,5.902960513546798,2319540,4.99862664553946,-2.2767196088748936
2024-06-17,2,5.8867085971426425,6.001503729726393,6.026125803254629,5.994870453746652,9113678,7.592383401132233,0.9981115046898722
2024-06-18,2,6.166742180412945,6.122767455732433,6.272092147712803,6.0306517908346615,8222339,8.144380369627804,2.020555705154371
2024-06-19,2,6.315446601137481,6.30335228427777,6.431664967881572,6.230706561843699,7679375,7.496694982809402,2.9493987784276383
2024-06-20,2,6.143657061355512,6.22594967323448,6.392009743856487,6.101718871536332,3681870,9.290632500308684,-1.2279594658917168
2024-06-21,2,6.1646764935581855,6.087372598466842,6.169430878938151,6.028601321939763,2629195,4.744925189939322,-2.2257981840647383
2024-06-24,2,6.006567880780685,6.038236105065106,6.200161628241623,5.941029588758621,7874449,2.14469167206898,-0.8071872159445356
2024-06-25,2,5.906473978937475,5.95559524520779,6.110281252603623,5.855121798123758,9826853,0.954205105173558,-1.3686258440274248
2024-06-26,2,6.087611802539013,6.008746952672404,6.087775674867512,5.98269318135283,3612385,2.8413687615562986,0.8924667522928744
2024-06-27,2,5.8743406685246775,5.841970300296721,5.908769138139666,5.6755037380994064,2138731,1.8603762868623,-2.775564584251804
2024-06-28,2,5.728567598031111,5.638740414410183,5.796536958645988,5.618772917552084,4947993,5.800513043627564,-3.4787901245614794
2024-07-01,2,5.630462418767922,5.601361396218254,5.721538280297662,5.576503087226551,5814700,2.256980703511454,-0.6628965947147489
2024-07-02,2,5.739186712426839,5.684430265102027,5.842726643324009,5.600249466858156,6541168,0.8698702192490262,1.4830121287988476
2024-07-03,2,5.644276544016093,5.569325475963216,5.702483834157354,5.484148689013837,292527,0.8419033742523447,-2.024913382181239
2024-07-04,2,5.564669781779728,5.665576039790002,5.769136668984647,5.557104173257143,9468537,8.399910234466185,1.7282265912128183
2024-07-05,2,5.771707612917847,5.708672686848622,5.728513654361931,5.707674889359791,312736,6.118774348708736,0.7606754680538675
2024-07-08,2,5.913763832071885,5.886988283017819,5.938466582143798,5.730012211307868,8906766,3.901810367987093,3.123591173478748
2024-07-09,2,5.694521113974533,5.794297103076494,5.962709925660131,5.723064662884033,9605547,8.995166406032347,-1.5745093328741786
2024-07-10,2,5.611792726865295,5.609867886528318,5.663625359743047,5.556296159768745,7737431,1.1668678083732793,-3.1829437335937247
2024-07-11,2,5.583861744000512,5.678705650881814,5.694592659562487,5.66751803427886,578739,9.813059690914343,1.2270835204302173
2024-07-12,2,5.766106829226606,5.712195764969018,5.833446263464177,5.674530145336724,8082529,6.354772007417379,0.5897490756895202
2024-07-15,2,5.747714883264325,5.7370435888807325,5.863374020962963,5.6757456652275735,8731331,2.2429104127040604,0.4349960143890384
2024-07-16,2,5.72047280832642,5.618536037698524,5.666651672358702,5.469669382917248,2128366,6.951156440281201,-2.0656554085085648
2024-07-17,2,5.634987843798211,5.707325830947897,5.758293160254074,5.600096624654557,4951307,7.752121967943845,1.5803012146513276
2024-07-18,2,5.660641976842439,5.63673467928301,5.716025439851707,5.491111043948885,2050908,4.578756442022358,-1.2368516141501429
2024-07-19,2,5.5958932202174285,5.661204925836176,5.664905477127863,5.641030553913391,9298769,8.6855097593327,0.4341209573532641
2024-07-22,2,5.636469250091679,5.610869102153894,5.743732744867531,5.568723814491466,5102554,1.931957869316468,-0.8891362235018836
2024-07-23,2,5.70265963303826,5.65232013719051,5.706088757318115,5.611205746115092,5408435,3.1489570439872794,0.738763180568671
2024-07-24,2,5.567985743993774,5.518910634900922,5.660265902800664,5.46133567883261,290701,1.3881774350479028,-2.360260902629979
2024-07-25,2,5.6459904794448255,5.5757199065691765,5.709977179149176,5.493262291643958,5745916,2.503339485769845,1.0293566144919866
2024-07-26,2,5.730635873369892,5.650723293034623,5.762845289272765,5.506624943013327,1574542,2.767923713155878,1.345178519047886
2024-07-29,2,5.569726603342395,5.665525719632359,5.720743327088754,5.55159679385115,3615994,9.217515313756246,0.2619563165653942
2024-07-30,2,5.816798757114764,5.853496160889241,5.944163871233857,5.701934358031422,2299172,1.242042043135984,3.3177934504033875
2024-07-31,2,5.9235119602541895,5.879504452588785,5.957965720609454,5.830983220545336,2431770,4.560443641783239,0.4443206416247605
2024-08-01,2,5.988965954164407,5.989304640383927,6.050194645999464,5.838415269724958,7953495,5.557787528655673,1.867507520073337
2024-08-02,2,5.927907036014621,6.002171678894187,6.154891467359126,5.948532710513612,2023413,9.037584011120527,0.2148335955980949
2024-08-05,2,6.116404808660145,6.103536217838579,6.192069306076558,6.047186306575198,1002562,9.978114077281528,1.6887977280094442
2024-08-06,2,5.896283153322985,5.918195710231777,6.066042258187597,5.822197452842518,4507577,7.65718709173844,-3.036608631322849
2024-08-07,2,5.897814683355642,5.9238706441148405,5.94256966302046,5.770186836422588,4582048,9.72251441040578,0.095889594750173
2024-08-08,2,5.863896788595071,5.792131419038152,5.816636442305608,5.673068509140711,2459203,7.977460759090801,-2.223870725596723
2024-08-09,2,5.7886618621178,5.810136513899672,5.980487445615047,5.691625958309308,3569398,9.650425089228458,0.3108543912235694
2024-08-12,2,5.745590578410768,5.856523796709914,5.95979219635616,5.803882748782082,5356029,7.219071896472324,0.7983854200201457
2024-08-13,2,5.847631791753504,5.9528633335807175,6.043901009519034,5.794590333064858,2358618,1.2577525417851751,1.644995226091709
2024-08-14,2,6.098660011790204,6.012976529333932,6.107348283199861,5.982142342781034,9488817,4.318241776430427,1.0098198528111624
2024-08-15,2,6.0843407987655365,5.974270642871903,6.01285286038285,5.931436428968822,8600776,6.642674196123469,-0.643705929554281
2024-08-16,2,5.930378495306089,5.886019256010471,6.012928414594652,5.742336861567209,7947058,3.831825839815384,-1.4771909767216205
2024-08-19,2,5.5815755669573,5.612022293244545,5.626296015756742,5.564740620738726,7793955,3.097147222080897,-4.655046999483325
2024-08-20,2,5.720056452091178,5.621433943969411,5.718120985421008,5.565531006359154,7339976,5.9852930377643645,0.1677051557011037
2024-08-21,2,5.7885002023320045,5.751048663439803,5.849524237181957,5.707591577363692,4952858,9.368267828673131,2.305723428618068
2024-08-22,2,5.844648142777087,5.765241500068688,5.923357011319595,5.624960817519253,7767143,0.8323277984034588,0.2467869332963891
2024-08-23,2,5.818421375727838,5.757198793169311,5.848078964348975,5.611701193750263,8749649,7.807696433643658,-0.1395033824564229
2024-08-26,2,5.747477394962331,5.775398137787077,5.799145886959757,5.643109868810907,5544838,7.365909141423957,0.3161145770988214
2024-08-27,2,5.727463779097748,5.732347234299735,5.830843851147356,5.623295926640379,6752437,9.657557541188728,-0.7454187998861934
2024-08-28,2,5.6841492125315005,5.756419410893533,5.772191017636806,5.720786883644155,3401777,9.341756612159164,0.4199357716811096
2024-08-29,2,5.664006868790814,5.711523523103074,5.7464427216284415,5.666617915225121,4396271,7.741209339419832,-0.7799273226251827
2024-08-30,2,5.672974933820156,5.610557335060174,5.615793429916056,5.598009591587412,493345,5.443883264484687,-1.7677627980431618
2024-09-02,2,5.692102065807185,5.603791160610934,5.69008286181648,5.445533859943425,9859011,2.4405417557184386,-0.1205971892838309
2024-09-03,2,5.644819962192527,5.594589405953401,5.6087771641727695,5.4286913031948245,3553203,5.679739324092957,-0.1642058812293353
2024-09-04,2,5.797995739262125,5.806083916851136,5.8878442114066685,5.753679160788759,2445871,7.770843942236711,3.780340174252575
2024-09-05,2,5.619755799201816,5.714267667819441,5.874200597355603,5.590717343002144,8261090,9.008857520059983,-1.5813799860042228
2024-09-06,2,5.596783924690791,5.697760096636345,5.82079093238235,5.583932335740283,2638871,8.002264087500215,-0.2888834080360054
2024-09-09,2,5.641717002282974,5.670221075570679,5.683389314771303,5.593129094448715,258621,2.3550358843150128,-0.4833306527230418
2024-09-10,2,5.613018383183007,5.621152929243975,5.658962458523864,5.469788736178372,7123330,6.197019985166564,-0.8653656651608823
2024-09-11,2,5.705318628605488,5.680524135479042,5.795326804540138,5.619633645762836,807609,3.655647865547892,1.0562104782133026
2024-09-12,2,5.819295662118163,5.936484351460886,6.095825859376676,5.81629680271112,2702807,0.5874538402111085,4.505926035648436
2024-09-13,2,6.0157515865897935,5.900173584115161,5.906000345396693,5.835162248471832,330099,2.4020988899923275,-0.6116543933412188
2024-09-16,2,5.930368654014368,5.962820977223279,6.1081559967590495,5.933127365399277,2194269,1.575596174367768,1.0617889832390772
2024-09-17,2,5.816421645617025,5.73654718703896,5.8332333420857845,5.593898418565611,1018241,8.505831673624952,-3.794743981894423
2024-09-18,2,5.701080920278495,5.6931181368301385,5.7863870096824535,5.681311707376,6224277,2.9558093954042137,-0.7570590599680632
2024-09-19,2,5.785108459897442,5.8719095030526,6.040635272951355,5.789236800120879,9786424,3.204630704431777,3.1404822792244
2024-09-20,2,5.937049512347098,5.867214278008141,5.998812012385251,5.853648298509862,7079736,9.6193974320894,-0.0799607868959618
2024-09-23,2,5.977674706860015,5.92792117246109,6.079104301572845,5.787025763860488,4467757,4.101323868964096,1.0346800300185834
2024-09-24,2,5.862293638657096,5.855867155912141,5.918055686783192,5.786398300775177,476430,0.5910635813717483,-1.215502272258378
2024-09-25,2,5.891215750922998,5.88778833007014,5.985707673976141,5.782494735849343,1102475,3.196538409288297,0.5451143837129304
2024-09-26,2,5.981468436323331,6.081823485198017,6.194107146255149,6.0406292617901,8807050,1.6333460157172182,3.2955524935721634
2024-09-27,2,5.979585178315548,5.9425396361494505,5.999870395508043,5.87228258439324,4027526,1.4766813364906126,-2.290165924538204
